EBELN,INVOICE_DATE,INVOICE_WEEK,INVOICE_MONTH,INVOICE_QUARTER,VENDOR_CODE,VENDOR_NAME,VENDOR_COUNTRY,MATERIAL_CODE,MATERIAL_TYPE,PUR_ORG,PUR_ORG_NAME,PUR_GRP,PUR_GRP_NAME,LOCAL_CURRENCY,INVOICE_COUNT,TOTAL_SPEND
4500000923,2023-08-06,2023w31,Aug-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001220,2023-11-20,2023w47,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,,US4,US West-Packaged G,USD,4,0.0
4500001390,2023-12-26,2023w52,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001570,2024-01-11,2024w2,Jan-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001491,2023-12-24,2023w51,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000093,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,6,4320.0
4500001670,2024-02-14,2024w7,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000098,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000474,2024-08-29,2024w35,Aug-2024,2024-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000099,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1440.0
4500001314,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001281,2023-11-20,2023w47,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500001671,2024-02-10,2024w6,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000850,2023-08-06,2023w31,Aug-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500000154,2024-07-14,2024w28,Jul-2024,2024-3,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,760.0
4500000957,2023-09-06,2023w36,Sep-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000232,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500000890,2023-08-06,2023w31,Aug-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000249,HIBE,P002,US West Pur org,P02,US West Buyer,USD,2,450.0
4500000460,2024-08-29,2024w35,Aug-2024,2024-3,CV000036,US 2 Vendor for Operating supplies,US,C0000249,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500000420,2024-08-29,2024w35,Aug-2024,2024-3,CV000036,US 2 Vendor for Operating supplies,US,C0000249,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500001315,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001045,2023-09-06,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001172,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500000436,2024-08-30,2024w35,Aug-2024,2024-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,680.0
4500000396,2024-08-29,2024w35,Aug-2024,2024-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,680.0
4500001009,2023-09-06,2023w36,Sep-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500000995,2023-09-06,2023w36,Sep-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001283,2023-11-20,2023w47,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500001336,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,12240.0
4500001393,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,12240.0
4500001891,2024-03-19,2024w12,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,12240.0
4500001013,2023-09-10,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500000477,2024-08-30,2024w35,Aug-2024,2024-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500000936,2023-08-06,2023w31,Aug-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,6,18360.0
4500001373,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000141,HALB,P002,,US6,US West-Electronic,USD,6,840.0
4500000953,2023-09-06,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000141,HALB,P002,,US6,US West-Electronic,USD,6,840.0
4500001337,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001467,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001859,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001134,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001068,2023-09-06,2023w36,Sep-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,6,3240.0
4500001638,2024-02-10,2024w6,Feb-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500001803,2024-03-19,2024w12,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500001783,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500000998,2023-09-06,2023w36,Sep-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500000137,2024-07-13,2024w28,Jul-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000006,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2040.0
4500001440,2023-12-24,2023w51,Dec-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,2,1040.0
4500001700,2024-02-10,2024w6,Feb-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500001805,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500001865,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,2,1040.0
4500001402,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001562,2024-01-11,2024w2,Jan-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001847,2024-03-16,2024w11,Mar-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001827,2024-03-16,2024w11,Mar-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001002,2023-09-06,2023w36,Sep-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001082,2023-10-12,2023w41,Oct-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001296,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001811,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001166,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001297,2023-11-18,2023w46,Nov-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000065,FERT,P002,,US6,US West-Electronic,USD,6,19200.0
4500001812,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000065,FERT,P002,,US6,US West-Electronic,USD,6,19200.0
4500000901,2023-08-06,2023w31,Aug-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,2,12760.0
4500000881,2023-08-06,2023w31,Aug-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,4,39440.0
4500001007,2023-09-06,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,2,12760.0
4500001147,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,2,12760.0
4500001204,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000139,HALB,P002,US West Pur org,US6,US West-Electronic,USD,6,18360.0
4500001594,2024-01-11,2024w2,Jan-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001892,2024-03-19,2024w12,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500000908,2023-08-06,2023w31,Aug-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,25160.0
4500001768,2024-02-10,2024w6,Feb-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,6,3240.0
4500001200,2023-10-12,2023w41,Oct-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,6,3240.0
4500001680,2024-02-10,2024w6,Feb-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3520.0
4500001121,2023-10-14,2023w41,Oct-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,1440.0
4500000140,2024-07-13,2024w28,Jul-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000016,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,3360.0
4500001642,2024-02-10,2024w6,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001867,2024-03-16,2024w11,Mar-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000033,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,2160.0
4500001871,2024-03-16,2024w11,Mar-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001006,2023-09-06,2023w36,Sep-2023,2023-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500001106,2023-10-12,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000061,FERT,P002,,US6,US West-Electronic,USD,4,352800.0
4500000410,2024-08-29,2024w35,Aug-2024,2024-3,CV000010,Vendor 3 for US 2 Electronics,US,C0000062,FERT,P002,,US6,US West-Electronic,USD,4,401200.0
4500001647,2024-02-14,2024w7,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000067,FERT,P002,US West Pur org,US6,US West-Electronic,USD,4,39440.0
4500001348,2023-11-18,2023w46,Nov-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001249,2023-11-18,2023w46,Nov-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001618,2024-01-11,2024w2,Jan-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001559,2024-01-11,2024w2,Jan-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001748,2024-02-10,2024w6,Feb-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001659,2024-02-10,2024w6,Feb-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001864,2024-03-16,2024w11,Mar-2024,2024-1,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500000939,2023-09-06,2023w36,Sep-2023,2023-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001119,2023-10-12,2023w41,Oct-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000233,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500000423,2024-08-29,2024w35,Aug-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000236,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2880.0
4500001319,2023-11-18,2023w46,Nov-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001509,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001383,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001563,2024-01-11,2024w2,Jan-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001739,2024-02-10,2024w6,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500001723,2024-02-14,2024w7,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500000917,2023-08-07,2023w32,Aug-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,5120.0
4500000407,2024-08-30,2024w35,Aug-2024,2024-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000240,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500001584,2024-01-14,2024w2,Jan-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500000858,2023-08-07,2023w32,Aug-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,,US5,US West-Perishable,USD,4,0.0
4500000898,2023-08-07,2023w32,Aug-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,13200.0
4500001164,2023-10-12,2023w41,Oct-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000242,FERT,P002,US West Pur org,US5,US West-Perishable,USD,4,13200.0
4500001385,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000244,FERT,P002,,US5,US West-Perishable,USD,4,8320.0
4500001480,2023-12-24,2023w51,Dec-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000244,FERT,P002,,US5,US West-Perishable,USD,4,8320.0
4500001620,2024-01-11,2024w2,Jan-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000244,FERT,P002,,US5,US West-Perishable,USD,4,8320.0
4500001685,2024-02-10,2024w6,Feb-2024,2024-1,CV000009,Vendor 2 for US 2-Perishables,US,C0000244,FERT,P002,,US5,US West-Perishable,USD,4,8320.0
4500000429,2024-08-29,2024w35,Aug-2024,2024-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000245,FERT,P002,,US5,US West-Perishable,USD,4,5040.0
4500001339,2023-11-18,2023w46,Nov-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000246,FERT,P002,US West Pur org,US5,US West-Perishable,USD,6,10080.0
4500001344,2023-11-18,2023w46,Nov-2023,2023-4,CV000009,Vendor 2 for US 2-Perishables,US,C0000246,FERT,P002,US West Pur org,US5,US West-Perishable,USD,6,10080.0
4500001074,2023-09-06,2023w36,Sep-2023,2023-3,CV000009,Vendor 2 for US 2-Perishables,US,C0000246,FERT,P002,US West Pur org,US5,US West-Perishable,USD,6,10080.0
4500001245,2023-11-18,2023w46,Nov-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001285,2023-11-18,2023w46,Nov-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001595,2024-01-14,2024w2,Jan-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500001860,2024-03-16,2024w11,Mar-2024,2024-1,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500000975,2023-09-06,2023w36,Sep-2023,2023-3,CV000036,US 2 Vendor for Operating supplies,US,C0000226,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,2160.0
4500000652,2024-09-01,2024w35,Sep-2024,2024-3,CV000037,Canada Vendor for Operating supplie,CA,C0000227,HIBE,P003,Canada Pur Org,P03,Canada Buyer,CAD,6,690.0
4500000633,2024-09-01,2024w35,Sep-2024,2024-3,CV000037,Canada Vendor for Operating supplie,CA,C0000229,HIBE,P003,Canada Pur Org,P03,Canada Buyer,CAD,4,500.0
4500000653,2024-09-01,2024w35,Sep-2024,2024-3,CV000037,Canada Vendor for Operating supplie,CA,C0000229,HIBE,P003,Canada Pur Org,P03,Canada Buyer,CAD,6,750.0
4500000614,2024-09-01,2024w35,Sep-2024,2024-3,CV000037,Canada Vendor for Operating supplie,CA,C0000231,HIBE,P003,Canada Pur Org,P03,Canada Buyer,CAD,4,540.0
4500000136,2024-07-08,2024w28,Jul-2024,2024-3,CV000037,Canada Vendor for Operating supplie,CA,C0000232,HIBE,P003,Canada Pur Org,P03,Canada Buyer,CAD,4,640.0
4500000667,2024-09-01,2024w35,Sep-2024,2024-3,CV000026,Vendor 1 for Canada-Raw material PG,CA,C0000097,ROH,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,1040.0
4500000688,2024-09-01,2024w35,Sep-2024,2024-3,CV000026,Vendor 1 for Canada-Raw material PG,CA,C0000101,ROH,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,6,1440.0
4500000650,2024-09-01,2024w35,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000141,HALB,P003,Canada Pur Org,C03,Canada -Electronic,CAD,6,2160.0
4500000630,2024-09-02,2024w36,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000141,HALB,P003,Canada Pur Org,C03,Canada -Electronic,CAD,6,2160.0
4500000611,2024-09-01,2024w35,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000148,HALB,P003,Canada Pur Org,C03,Canada -Electronic,CAD,4,3360.0
4500000598,2024-09-01,2024w35,Sep-2024,2024-3,CV000011,Vendor 1 for Canada-Packaged Goods,CA,C0000016,FERT,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,3840.0
4500000596,2024-09-01,2024w35,Sep-2024,2024-3,CV000011,Vendor 1 for Canada-Packaged Goods,CA,C0000234,FERT,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,7680.0
4500000617,2024-09-01,2024w35,Sep-2024,2024-3,CV000011,Vendor 1 for Canada-Packaged Goods,CA,C0000011,FERT,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,5200.0
4500000677,2024-09-02,2024w36,Sep-2024,2024-3,CV000011,Vendor 1 for Canada-Packaged Goods,CA,C0000011,FERT,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,6,7800.0
4500000621,2024-09-01,2024w35,Sep-2024,2024-3,CV000012,Vendor 2 for Canada-Perishables,CA,C0000241,FERT,P003,Canada Pur Org,C02,Canada -Perishable,CAD,4,14000.0
4500000641,2024-09-01,2024w35,Sep-2024,2024-3,CV000012,Vendor 2 for Canada-Perishables,CA,C0000241,FERT,P003,Canada Pur Org,C02,Canada -Perishable,CAD,6,21000.0
4500000682,2024-09-01,2024w35,Sep-2024,2024-3,CV000012,Vendor 2 for Canada-Perishables,CA,C0000245,FERT,P003,,C02,Canada -Perishable,CAD,6,14580.0
4500000642,2024-09-01,2024w35,Sep-2024,2024-3,CV000012,Vendor 2 for Canada-Perishables,CA,C0000248,FERT,P003,,C02,Canada -Perishable,CAD,6,9000.0
4500000644,2024-09-01,2024w35,Sep-2024,2024-3,CV000013,Vendor 3 for Canada- Electronics,CA,C0000067,FERT,P003,Canada Pur Org,C03,Canada -Electronic,CAD,6,83160.0
4500000035,2024-04-24,2024w17,Apr-2024,2024-2,CV000002,CYMBAL Third party vendor for Canad,CA,C0000069,FERT,P003,Canada Pur Org,P03,Canada Buyer,CAD,4,1200.0
4500000038,2024-04-25,2024w17,Apr-2024,2024-2,CV000002,CYMBAL Third party vendor for Canad,CA,C0000034,FERT,P003,Canada Pur Org,P03,Canada Buyer,CAD,4,2400.0
4500000702,2024-09-02,2024w36,Sep-2024,2024-3,CV000012,Vendor 2 for Canada-Perishables,CA,C0000239,FERT,P003,Canada Pur Org,C02,Canada -Perishable,CAD,4,3120.0
4500000701,2024-09-02,2024w36,Sep-2024,2024-3,CV000011,Vendor 1 for Canada-Packaged Goods,CA,C0000233,FERT,P003,Canada Pur Org,C01,Canada-Packaged G,CAD,4,4800.0
4500000166,2024-07-18,2024w29,Jul-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000091,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,4,3240.0
4500000828,2024-09-06,2024w36,Sep-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000093,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,6,3240.0
4500000526,2024-09-01,2024w35,Sep-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000094,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,4,1620.0
4500000527,2024-09-02,2024w36,Sep-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000098,ROH,P004,,G01,Germany-Packaged G,EUR,4,0.0
4500000508,2024-09-01,2024w35,Sep-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000100,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,4,1560.0
4500000528,2024-09-01,2024w35,Sep-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000100,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,4,1560.0
4500000169,2024-07-18,2024w29,Jul-2024,2024-3,CV000029,Vendor 1 for Germany-Raw Materials,DE,C0000100,ROH,P004,Germany Pur Org,G01,Germany-Packaged G,EUR,4,3240.0
4500000533,2024-09-01,2024w35,Sep-2024,2024-3,CV000038,Germany Vendor for Operating suppli,DE,C0000229,HIBE,P004,Germany Pur Org,P04,Germany Buyer,EUR,4,230.0
4500000550,2024-09-02,2024w36,Sep-2024,2024-3,CV000016,Vendor 3 for Germany- Electronics,DE,C0000139,HALB,P004,Germany Pur Org,G03,Germany-Electronic,EUR,6,18360.0
4500000171,2024-07-18,2024w29,Jul-2024,2024-3,CV000016,Vendor 3 for Germany- Electronics,DE,C0000141,HALB,P004,,G03,Germany-Electronic,EUR,4,3000.0
4500000571,2024-09-01,2024w35,Sep-2024,2024-3,CV000016,Vendor 3 for Germany- Electronics,DE,C0000145,HALB,P004,Germany Pur Org,G03,Germany-Electronic,EUR,4,25160.0
4500000511,2024-09-01,2024w35,Sep-2024,2024-3,CV000016,Vendor 3 for Germany- Electronics,DE,C0000145,HALB,P004,Germany Pur Org,G03,Germany-Electronic,EUR,4,25160.0
